state_code,state_name_english,district_code,district_name_english,sub_district_code,sub_district_name_english
28,ANDHRA PRADESH,504,Y.S.R.,5216,Muddanur
28,ANDHRA PRADESH,504,Y.S.R.,5217,Simhadripuram
28,ANDHRA PRADESH,504,Y.S.R.,5218,Lingala
28,ANDHRA PRADESH,504,Y.S.R.,5219,Pulivendla
28,ANDHRA PRADESH,504,Y.S.R.,5220,Vemula
28,ANDHRA PRADESH,504,Y.S.R.,5221,Thondur
28,ANDHRA PRADESH,504,Y.S.R.,5222,Veerapunayunipalle
28,ANDHRA PRADESH,504,Y.S.R.,5223,Yerraguntla
28,ANDHRA PRADESH,504,Y.S.R.,5224,Kamalapuram
28,ANDHRA PRADESH,504,Y.S.R.,5225,Vallur
28,ANDHRA PRADESH,504,Y.S.R.,5226,Chennur
28,ANDHRA PRADESH,504,Y.S.R.,5227,Atlur
28,ANDHRA PRADESH,504,Y.S.R.,5228,Vontimitta
28,ANDHRA PRADESH,504,Y.S.R.,5229,Sidhout
28,ANDHRA PRADESH,504,Y.S.R.,5230,Kadapa
28,ANDHRA PRADESH,504,Y.S.R.,5231,Chinthakommadinne
28,ANDHRA PRADESH,504,Y.S.R.,5232,Pendlimarri
28,ANDHRA PRADESH,504,Y.S.R.,5233,Vempalle
28,ANDHRA PRADESH,504,Y.S.R.,5234,Chakrayapet
28,ANDHRA PRADESH,505,EAST GODAVARI,4896,Seethanagaram
28,ANDHRA PRADESH,505,EAST GODAVARI,4897,Gokavaram
28,ANDHRA PRADESH,505,EAST GODAVARI,4905,Korukonda
28,ANDHRA PRADESH,505,EAST GODAVARI,4906,Rajahmundry (Urban)
28,ANDHRA PRADESH,505,EAST GODAVARI,4907,Rajahmundry Rural
28,ANDHRA PRADESH,505,EAST GODAVARI,4908,Rajanagaram
28,ANDHRA PRADESH,505,EAST GODAVARI,4909,Rangampeta
28,ANDHRA PRADESH,505,EAST GODAVARI,4916,Biccavolu
28,ANDHRA PRADESH,505,EAST GODAVARI,4917,Anaparthy
28,ANDHRA PRADESH,505,EAST GODAVARI,4918,Kadiam
28,ANDHRA PRADESH,505,EAST GODAVARI,4950,Tallapudi
28,ANDHRA PRADESH,505,EAST GODAVARI,4951,Gopalapuram
28,ANDHRA PRADESH,505,EAST GODAVARI,4956,Nallajerla
28,ANDHRA PRADESH,505,EAST GODAVARI,4957,Devarapalle
28,ANDHRA PRADESH,505,EAST GODAVARI,4958,Kovvur
28,ANDHRA PRADESH,505,EAST GODAVARI,4959,Chagallu
28,ANDHRA PRADESH,505,EAST GODAVARI,4960,Nidadavole
28,ANDHRA PRADESH,505,EAST GODAVARI,4970,Undrajavaram
28,ANDHRA PRADESH,505,EAST GODAVARI,4971,Peravali
28,ANDHRA PRADESH,506,GUNTUR,5053,Thullur
28,ANDHRA PRADESH,506,GUNTUR,5054,Tadepalle
28,ANDHRA PRADESH,506,GUNTUR,5055,Mangalagiri
28,ANDHRA PRADESH,506,GUNTUR,5056,Tadikonda
28,ANDHRA PRADESH,506,GUNTUR,5072,Phirangipuram
28,ANDHRA PRADESH,511,KURNOOL,5273,Halaharvi
28,ANDHRA PRADESH,511,KURNOOL,5274,Alur
28,ANDHRA PRADESH,511,KURNOOL,5275,Aspari
28,ANDHRA PRADESH,511,KURNOOL,5276,Devanakonda
28,ANDHRA PRADESH,511,KURNOOL,5277,Krishnagiri
28,ANDHRA PRADESH,511,KURNOOL,5278,Veldurthi
28,ANDHRA PRADESH,511,KURNOOL,5290,Pattikonda
28,ANDHRA PRADESH,511,KURNOOL,5291,Chippagiri
28,ANDHRA PRADESH,511,KURNOOL,5292,Maddikera (East)
28,ANDHRA PRADESH,511,KURNOOL,5293,Tuggali
28,ANDHRA PRADESH,511,KURNOOL,7183,Kurnool Urban
28,ANDHRA PRADESH,515,SPSR NELLORE,5147,Voletivaripalem
28,ANDHRA PRADESH,515,SPSR NELLORE,5148,Kandukur
28,ANDHRA PRADESH,515,SPSR NELLORE,5150,Lingasamudram
28,ANDHRA PRADESH,515,SPSR NELLORE,5151,Gudluru
28,ANDHRA PRADESH,515,SPSR NELLORE,5152,Ulavapadu
28,ANDHRA PRADESH,515,SPSR NELLORE,5153,Seetharamapuram
28,ANDHRA PRADESH,515,SPSR NELLORE,5154,Udayagiri
28,ANDHRA PRADESH,515,SPSR NELLORE,5155,Varikuntapadu
28,ANDHRA PRADESH,515,SPSR NELLORE,5156,Kondapuram
28,ANDHRA PRADESH,515,SPSR NELLORE,5157,Jaladanki
28,ANDHRA PRADESH,515,SPSR NELLORE,5158,Kavali
28,ANDHRA PRADESH,515,SPSR NELLORE,5159,Bogole
28,ANDHRA PRADESH,515,SPSR NELLORE,5160,Kaligiri
28,ANDHRA PRADESH,515,SPSR NELLORE,5161,Vinjamur
28,ANDHRA PRADESH,515,SPSR NELLORE,5162,Duttalur
28,ANDHRA PRADESH,515,SPSR NELLORE,5163,Marripadu
28,ANDHRA PRADESH,515,SPSR NELLORE,5164,Atmakur
28,ANDHRA PRADESH,515,SPSR NELLORE,5165,Anumasamudrampeta
28,ANDHRA PRADESH,515,SPSR NELLORE,5166,Dagadarthi
28,ANDHRA PRADESH,515,SPSR NELLORE,5167,Allur
28,ANDHRA PRADESH,515,SPSR NELLORE,5168,Vidavalur
28,ANDHRA PRADESH,515,SPSR NELLORE,5169,Kodavalur
28,ANDHRA PRADESH,515,SPSR NELLORE,5170,Buchireddipalem
28,ANDHRA PRADESH,515,SPSR NELLORE,5171,Sangam
28,ANDHRA PRADESH,515,SPSR NELLORE,5172,Chejerla
28,ANDHRA PRADESH,515,SPSR NELLORE,5173,Ananthasagaram
28,ANDHRA PRADESH,515,SPSR NELLORE,5174,Kaluvoya
28,ANDHRA PRADESH,515,SPSR NELLORE,5175,Rapur
28,ANDHRA PRADESH,515,SPSR NELLORE,5176,Podalakur
28,ANDHRA PRADESH,515,SPSR NELLORE,5177,Nellore Rural
28,ANDHRA PRADESH,515,SPSR NELLORE,5178,Kovur
28,ANDHRA PRADESH,515,SPSR NELLORE,5179,Indukurpet
28,ANDHRA PRADESH,515,SPSR NELLORE,5180,Thotapalligudur
28,ANDHRA PRADESH,515,SPSR NELLORE,5181,Muthukur
28,ANDHRA PRADESH,515,SPSR NELLORE,5182,Venkatachalam
28,ANDHRA PRADESH,515,SPSR NELLORE,5183,Manubolu
28,ANDHRA PRADESH,515,SPSR NELLORE,5185,Sydapuram
28,ANDHRA PRADESH,515,SPSR NELLORE,7182,Nellore Urban
28,ANDHRA PRADESH,517,PRAKASAM,5097,Yerragondapalem
28,ANDHRA PRADESH,517,PRAKASAM,5098,Pullalacheruvu
28,ANDHRA PRADESH,517,PRAKASAM,5099,Tripuranthakam
28,ANDHRA PRADESH,517,PRAKASAM,5100,Dornala
28,ANDHRA PRADESH,517,PRAKASAM,5101,Peda Araveedu
28,ANDHRA PRADESH,517,PRAKASAM,5102,Donakonda
23,MADHYA PRADESH,428,SEONI,3660,Chhapara
23,MADHYA PRADESH,428,SEONI,3661,Ghansaur
23,MADHYA PRADESH,428,SEONI,3662,Dhanora
23,MADHYA PRADESH,428,SEONI,3663,Keolari
23,MADHYA PRADESH,428,SEONI,3664,Seoni
23,MADHYA PRADESH,429,SHAHDOL,6988,Budar
23,MADHYA PRADESH,430,SHAJAPUR,3519,Shajapur
23,MADHYA PRADESH,430,SHAJAPUR,3520,Gulana
23,MADHYA PRADESH,430,SHAJAPUR,3521,Moman Badodiya
23,MADHYA PRADESH,430,SHAJAPUR,3522,Shujalpur
23,MADHYA PRADESH,430,SHAJAPUR,3523,Kalapipal
23,MADHYA PRADESH,430,SHAJAPUR,6510,Awantipur Badodiya
23,MADHYA PRADESH,430,SHAJAPUR,6511,Polaykala
23,MADHYA PRADESH,431,SHEOPUR,3380,Vijaypur
28,ANDHRA PRADESH,519,SRIKAKULAM,4776,Mandasa
28,ANDHRA PRADESH,519,SRIKAKULAM,4777,Kanchili
28,ANDHRA PRADESH,519,SRIKAKULAM,4778,Ichchapuram
28,ANDHRA PRADESH,519,SRIKAKULAM,4779,Kaviti
28,ANDHRA PRADESH,519,SRIKAKULAM,4780,Sompeta
28,ANDHRA PRADESH,519,SRIKAKULAM,4781,Vajrapukothuru
28,ANDHRA PRADESH,519,SRIKAKULAM,4782,Nandigam
28,ANDHRA PRADESH,519,SRIKAKULAM,4783,Hiramandalam
28,ANDHRA PRADESH,519,SRIKAKULAM,4787,Lakshminarsupeta
28,ANDHRA PRADESH,519,SRIKAKULAM,4788,Saravakota
28,ANDHRA PRADESH,519,SRIKAKULAM,4789,Tekkali
28,ANDHRA PRADESH,519,SRIKAKULAM,4790,Santhabommali
28,ANDHRA PRADESH,519,SRIKAKULAM,4791,Kotabommali
28,ANDHRA PRADESH,519,SRIKAKULAM,4792,Jalumuru
28,ANDHRA PRADESH,519,SRIKAKULAM,4793,Sarubujjili
28,ANDHRA PRADESH,519,SRIKAKULAM,4794,Burja
28,ANDHRA PRADESH,519,SRIKAKULAM,4797,Ganguvarisigadam
28,ANDHRA PRADESH,519,SRIKAKULAM,4798,Amadalavalasa
28,ANDHRA PRADESH,519,SRIKAKULAM,4799,Narasannapeta
28,ANDHRA PRADESH,519,SRIKAKULAM,4800,Polaki
28,ANDHRA PRADESH,519,SRIKAKULAM,4801,Gara
23,MADHYA PRADESH,432,SHIVPURI,3411,Kolaras
23,MADHYA PRADESH,432,SHIVPURI,3412,Badarwas
23,MADHYA PRADESH,432,SHIVPURI,3413,Pichhore
23,MADHYA PRADESH,432,SHIVPURI,3414,Khaniyadhana
23,MADHYA PRADESH,432,SHIVPURI,6534,Bairad
23,MADHYA PRADESH,432,SHIVPURI,6976,Rannod
23,MADHYA PRADESH,433,SIDHI,3697,Rampur Naikin
28,ANDHRA PRADESH,521,VIZIANAGARAM,4829,Bondapalle
28,ANDHRA PRADESH,521,VIZIANAGARAM,4830,Gantyada
28,ANDHRA PRADESH,521,VIZIANAGARAM,4831,Srungavarapukota
28,ANDHRA PRADESH,521,VIZIANAGARAM,4832,Vepada
28,ANDHRA PRADESH,521,VIZIANAGARAM,4833,Lakkavarapukota
28,ANDHRA PRADESH,521,VIZIANAGARAM,4834,Kothavalasa
28,ANDHRA PRADESH,521,VIZIANAGARAM,4835,Jami
28,ANDHRA PRADESH,521,VIZIANAGARAM,4836,Vizianagaram
28,ANDHRA PRADESH,521,VIZIANAGARAM,4837,Nellimarla
28,ANDHRA PRADESH,521,VIZIANAGARAM,4838,Pusapatirega
28,ANDHRA PRADESH,521,VIZIANAGARAM,4839,Denkada
28,ANDHRA PRADESH,521,VIZIANAGARAM,4840,Bhogapuram
28,ANDHRA PRADESH,523,WEST GODAVARI,4961,Tadepalligudem
28,ANDHRA PRADESH,523,WEST GODAVARI,4969,Pentapadu
28,ANDHRA PRADESH,523,WEST GODAVARI,4972,Tanuku
28,ANDHRA PRADESH,523,WEST GODAVARI,4973,Attili
28,ANDHRA PRADESH,523,WEST GODAVARI,4975,Akividu
28,ANDHRA PRADESH,523,WEST GODAVARI,4976,Undi
28,ANDHRA PRADESH,523,WEST GODAVARI,4977,Palacoderu
28,ANDHRA PRADESH,523,WEST GODAVARI,4978,Penumantra
28,ANDHRA PRADESH,523,WEST GODAVARI,4979,Iragavaram
28,ANDHRA PRADESH,523,WEST GODAVARI,4980,Penugonda
28,ANDHRA PRADESH,523,WEST GODAVARI,4981,Achanta
28,ANDHRA PRADESH,523,WEST GODAVARI,4982,Poduru
28,ANDHRA PRADESH,523,WEST GODAVARI,4983,Veeravasaram
28,ANDHRA PRADESH,523,WEST GODAVARI,4984,Bhimavaram
28,ANDHRA PRADESH,523,WEST GODAVARI,4985,Kalla
28,ANDHRA PRADESH,523,WEST GODAVARI,4986,Mogalthur
28,ANDHRA PRADESH,523,WEST GODAVARI,4987,Narasapuram
28,ANDHRA PRADESH,523,WEST GODAVARI,4988,Palacole
28,ANDHRA PRADESH,523,WEST GODAVARI,4989,Yelamanchili
28,ANDHRA PRADESH,743,Parvathipuram Manyam,4769,Veeraghattam
28,ANDHRA PRADESH,743,Parvathipuram Manyam,4770,Seethampeta
28,ANDHRA PRADESH,743,Parvathipuram Manyam,4771,Bhamini
28,ANDHRA PRADESH,743,Parvathipuram Manyam,4784,Palakonda
28,ANDHRA PRADESH,743,Parvathipuram Manyam,4807,Komarada
28,ANDHRA PRADESH,743,Parvathipuram Manyam,4808,Gummalakshmipuram
23,MADHYA PRADESH,434,TIKAMGARH,3420,Palera
23,MADHYA PRADESH,434,TIKAMGARH,3421,Baldeogarh
23,MADHYA PRADESH,434,TIKAMGARH,3422,Khargapur
23,MADHYA PRADESH,434,TIKAMGARH,3423,Tikamgarh
23,MADHYA PRADESH,434,TIKAMGARH,6536,Lidhora
23,MADHYA PRADESH,434,TIKAMGARH,6998,Badgaon Dhasan
23,MADHYA PRADESH,435,UJJAIN,3508,Khacharod
23,MADHYA PRADESH,435,UJJAIN,3509,Nagda
23,MADHYA PRADESH,435,UJJAIN,3510,Mahidpur
23,MADHYA PRADESH,436,UMARIA,3485,Pali
23,MADHYA PRADESH,436,UMARIA,3486,Nowrozabad
23,MADHYA PRADESH,436,UMARIA,6533,Karkeli
23,MADHYA PRADESH,436,UMARIA,6974,Bilaspur
23,MADHYA PRADESH,437,VIDISHA,3570,Lateri
23,MADHYA PRADESH,437,VIDISHA,3571,Sironj
23,MADHYA PRADESH,437,VIDISHA,3572,Kurwai
28,ANDHRA PRADESH,744,Anakapalli,4870,Paravada
28,ANDHRA PRADESH,744,Anakapalli,4871,Anakapalle
28,ANDHRA PRADESH,744,Anakapalli,4872,Chodavaram
28,ANDHRA PRADESH,744,Anakapalli,4873,Butchayyapeta
28,ANDHRA PRADESH,744,Anakapalli,4874,Kotauratla
28,ANDHRA PRADESH,744,Anakapalli,4875,Makavarapalem
28,ANDHRA PRADESH,744,Anakapalli,4876,Kasimkota
28,ANDHRA PRADESH,744,Anakapalli,4877,Munagapaka
28,ANDHRA PRADESH,744,Anakapalli,4878,Atchutapuram
28,ANDHRA PRADESH,744,Anakapalli,4879,Yelamanchili
28,ANDHRA PRADESH,744,Anakapalli,4880,Nakkapalle
28,ANDHRA PRADESH,744,Anakapalli,4881,Payakaraopeta
28,ANDHRA PRADESH,744,Anakapalli,4882,S.Rayavaram
28,ANDHRA PRADESH,744,Anakapalli,4883,Rambilli
28,ANDHRA PRADESH,745,Alluri Sitharama Raju,4731,Kunavaram
28,ANDHRA PRADESH,745,Alluri Sitharama Raju,4732,Chintur
28,ANDHRA PRADESH,745,Alluri Sitharama Raju,4733,Vararamachandrapuram
28,ANDHRA PRADESH,745,Alluri Sitharama Raju,4841,Munchingi Puttu
28,ANDHRA PRADESH,745,Alluri Sitharama Raju,4842,Peda Bayalu
23,MADHYA PRADESH,638,SINGRAULI,3704,Deosar
23,MADHYA PRADESH,638,SINGRAULI,3705,Singrauli
23,MADHYA PRADESH,638,SINGRAULI,6986,Sarai
23,MADHYA PRADESH,638,SINGRAULI,6987,Mada
23,MADHYA PRADESH,638,SINGRAULI,7040,Singrauli Nagar
23,MADHYA PRADESH,639,ALIRAJPUR,3711,Bhavra
23,MADHYA PRADESH,639,ALIRAJPUR,3712,Jobat
24,GUJARAT,438,AHMADABAD,3777,Mandal
24,GUJARAT,438,AHMADABAD,3778,Detroj-Rampura
24,GUJARAT,438,AHMADABAD,3779,Viramgam
24,GUJARAT,438,AHMADABAD,3780,Sanand
24,GUJARAT,438,AHMADABAD,3781,Sabarmati
24,GUJARAT,438,AHMADABAD,3782,Daskroi
24,GUJARAT,438,AHMADABAD,3783,Dholka
24,GUJARAT,438,AHMADABAD,3784,Bavla
24,GUJARAT,438,AHMADABAD,3787,Dhandhuka
24,GUJARAT,438,AHMADABAD,6167,Dholera
24,GUJARAT,438,AHMADABAD,6512,Asarva
24,GUJARAT,438,AHMADABAD,6513,Ghatlodiya
24,GUJARAT,438,AHMADABAD,6514,Vejalpur
24,GUJARAT,438,AHMADABAD,6515,Maninagar
24,GUJARAT,438,AHMADABAD,6516,Vatva
24,GUJARAT,439,AMRELI,3839,Kunkavav Vadia
24,GUJARAT,439,AMRELI,3840,Babra
24,GUJARAT,439,AMRELI,3841,Lathi
24,GUJARAT,439,AMRELI,3842,Lilia
24,GUJARAT,439,AMRELI,3843,Amreli
24,GUJARAT,439,AMRELI,3844,Bagasara
24,GUJARAT,439,AMRELI,3845,Dhari
28,ANDHRA PRADESH,745,Alluri Sitharama Raju,4847,Paderu
28,ANDHRA PRADESH,745,Alluri Sitharama Raju,4848,G.Madugula
28,ANDHRA PRADESH,745,Alluri Sitharama Raju,4849,Chintapalle
28,ANDHRA PRADESH,745,Alluri Sitharama Raju,4850,Gudem Kotha Veedhi
28,ANDHRA PRADESH,745,Alluri Sitharama Raju,4851,Koyyuru
24,GUJARAT,441,BANAS KANTHA,3737,Danta
24,GUJARAT,441,BANAS KANTHA,3738,Vadgam
24,GUJARAT,441,BANAS KANTHA,3739,Palanpur
24,GUJARAT,441,BANAS KANTHA,3740,Deesa
24,GUJARAT,441,BANAS KANTHA,3741,Deodar
24,GUJARAT,441,BANAS KANTHA,3742,Bhabhar
24,GUJARAT,441,BANAS KANTHA,3743,Kankrej
24,GUJARAT,441,BANAS KANTHA,6166,SUIGAM
24,GUJARAT,441,BANAS KANTHA,6168,Lakhani
24,GUJARAT,442,BHARUCH,3913,Jambusar
24,GUJARAT,442,BHARUCH,3914,Amod
28,ANDHRA PRADESH,746,Kakinada,4912,Kothapalle
28,ANDHRA PRADESH,746,Kakinada,4913,Kakinada (Rural)
28,ANDHRA PRADESH,746,Kakinada,4914,Kakinada (Urban)
28,ANDHRA PRADESH,746,Kakinada,4915,Pedapudi
28,ANDHRA PRADESH,746,Kakinada,4922,Karapa
28,ANDHRA PRADESH,746,Kakinada,4923,Kajuluru
28,ANDHRA PRADESH,746,Kakinada,4930,Thallarevu
28,ANDHRA PRADESH,747,Konaseema,4919,Atreyapuram
28,ANDHRA PRADESH,747,Konaseema,4920,Mandapeta
28,ANDHRA PRADESH,747,Konaseema,4921,Rayavaram
28,ANDHRA PRADESH,747,Konaseema,4924,Ramachandrapuram
28,ANDHRA PRADESH,747,Konaseema,4925,Alamuru
28,ANDHRA PRADESH,747,Konaseema,4926,Ravulapalem
28,ANDHRA PRADESH,747,Konaseema,4927,Kothapeta
28,ANDHRA PRADESH,747,Konaseema,4928,Kapileswarapuram
28,ANDHRA PRADESH,747,Konaseema,4929,K Gangavaram
28,ANDHRA PRADESH,747,Konaseema,4931,I. Polavaram
28,ANDHRA PRADESH,747,Konaseema,4932,Mummidivaram
28,ANDHRA PRADESH,747,Konaseema,4933,Ainavilli
28,ANDHRA PRADESH,747,Konaseema,4934,P.Gannavaram
28,ANDHRA PRADESH,747,Konaseema,4935,Ambajipeta
28,ANDHRA PRADESH,747,Konaseema,4936,Mamidikuduru
28,ANDHRA PRADESH,747,Konaseema,4937,Razole
28,ANDHRA PRADESH,747,Konaseema,4938,Malikipuram
28,ANDHRA PRADESH,747,Konaseema,4939,Sakhinetipalle
28,ANDHRA PRADESH,747,Konaseema,4940,Allavaram
28,ANDHRA PRADESH,747,Konaseema,4941,Amalapuram
28,ANDHRA PRADESH,747,Konaseema,4942,Uppalaguptam
28,ANDHRA PRADESH,747,Konaseema,4943,Katrenikona
28,ANDHRA PRADESH,748,Eluru,4734,Velairpadu
28,ANDHRA PRADESH,748,Eluru,4735,Kukunoor
28,ANDHRA PRADESH,748,Eluru,4944,Chintalapudi
28,ANDHRA PRADESH,748,Eluru,4945,Lingapalem
28,ANDHRA PRADESH,748,Eluru,4946,T.Narasapuram
28,ANDHRA PRADESH,748,Eluru,4947,Jeelugu Milli
28,ANDHRA PRADESH,748,Eluru,4948,Buttayagudem
28,ANDHRA PRADESH,748,Eluru,4949,Polavaram
28,ANDHRA PRADESH,748,Eluru,4952,Koyyalagudem
28,ANDHRA PRADESH,748,Eluru,4953,Jangareddigudem
28,ANDHRA PRADESH,748,Eluru,4954,Kamavarapukota
28,ANDHRA PRADESH,748,Eluru,4955,Dwarakatirumala
28,ANDHRA PRADESH,748,Eluru,4962,Unguturu
28,ANDHRA PRADESH,748,Eluru,4963,Bhimadole
28,ANDHRA PRADESH,748,Eluru,4964,Pedavegi
28,ANDHRA PRADESH,748,Eluru,4965,Pedapadu
28,ANDHRA PRADESH,748,Eluru,4966,Eluru
28,ANDHRA PRADESH,748,Eluru,4967,Denduluru
28,ANDHRA PRADESH,748,Eluru,4968,Nidamarru
28,ANDHRA PRADESH,748,Eluru,4974,Ganapavaram
28,ANDHRA PRADESH,748,Eluru,5001,Chatrai
28,ANDHRA PRADESH,748,Eluru,5002,Musunuru
28,ANDHRA PRADESH,748,Eluru,5003,Nuzvid
24,GUJARAT,443,BHAVNAGAR,3860,Mahuva
24,GUJARAT,443,BHAVNAGAR,6203,Jesar
24,GUJARAT,444,DANG,3921,Ahwa
24,GUJARAT,444,DANG,6023,Waghai
24,GUJARAT,444,DANG,6024,Subir
24,GUJARAT,445,DOHAD,3890,Fatepura
24,GUJARAT,445,DOHAD,3891,Jhalod
24,GUJARAT,445,DOHAD,3892,Limkheda
24,GUJARAT,445,DOHAD,3893,Dohad
24,GUJARAT,445,DOHAD,3894,Garbada
28,ANDHRA PRADESH,751,Palnadu,5063,Nuzendla
28,ANDHRA PRADESH,751,Palnadu,5064,Savalyapuram H/O Kanamarlapudi
28,ANDHRA PRADESH,751,Palnadu,5065,Ipur
28,ANDHRA PRADESH,751,Palnadu,5066,Rompicherla
28,ANDHRA PRADESH,751,Palnadu,5067,Narasaraopet
28,ANDHRA PRADESH,751,Palnadu,5068,Muppalla
28,ANDHRA PRADESH,751,Palnadu,5069,Nadendla
28,ANDHRA PRADESH,751,Palnadu,5070,Chilakaluripet H/O.Purushotha Patnam
28,ANDHRA PRADESH,751,Palnadu,5071,Edlapadu
28,ANDHRA PRADESH,752,Tirupati,5184,Gudur
28,ANDHRA PRADESH,752,Tirupati,5186,Dakkili
28,ANDHRA PRADESH,752,Tirupati,5187,Venkatagiri
28,ANDHRA PRADESH,752,Tirupati,5188,Balayapalle
28,ANDHRA PRADESH,752,Tirupati,5189,Ojili
28,ANDHRA PRADESH,752,Tirupati,5190,Chillakur
28,ANDHRA PRADESH,752,Tirupati,5191,Kota
28,ANDHRA PRADESH,752,Tirupati,5192,Vakadu
28,ANDHRA PRADESH,752,Tirupati,5193,Chittamur
28,ANDHRA PRADESH,752,Tirupati,5194,Naidupet
28,ANDHRA PRADESH,752,Tirupati,5195,Pellakur
28,ANDHRA PRADESH,752,Tirupati,5196,Doravarisatram
28,ANDHRA PRADESH,752,Tirupati,5197,Sullurpeta
28,ANDHRA PRADESH,752,Tirupati,5198,Tada
28,ANDHRA PRADESH,752,Tirupati,5374,Yerravaripalem
28,ANDHRA PRADESH,752,Tirupati,5375,Tirupati (Rural)
28,ANDHRA PRADESH,752,Tirupati,5376,Renigunta
28,ANDHRA PRADESH,752,Tirupati,5377,Yerpedu
28,ANDHRA PRADESH,752,Tirupati,5378,Srikalahasti
28,ANDHRA PRADESH,752,Tirupati,5379,Thottambedu
28,ANDHRA PRADESH,752,Tirupati,5380,Buchinaidu Kandriga
28,ANDHRA PRADESH,752,Tirupati,5381,Varadaiahpalem
28,ANDHRA PRADESH,752,Tirupati,5382,K.V.B.Puram
28,ANDHRA PRADESH,752,Tirupati,5383,Tirupati (Urban)
28,ANDHRA PRADESH,752,Tirupati,5384,Chandragiri
24,GUJARAT,448,JUNAGADH,3826,Vanthali
24,GUJARAT,448,JUNAGADH,3827,Junagadh
24,GUJARAT,448,JUNAGADH,3828,Bhesan
24,GUJARAT,448,JUNAGADH,3829,Visavadar
24,GUJARAT,448,JUNAGADH,3830,Mendarda
24,GUJARAT,448,JUNAGADH,3831,Keshod
24,GUJARAT,448,JUNAGADH,3832,Mangrol
24,GUJARAT,448,JUNAGADH,3833,Malia Hatina
24,GUJARAT,448,JUNAGADH,6517,Junagadh City
24,GUJARAT,449,KACHCHH,3722,Lakhpat
24,GUJARAT,449,KACHCHH,3723,Rapar
24,GUJARAT,449,KACHCHH,3724,Bhachau
24,GUJARAT,449,KACHCHH,3725,Anjar
28,ANDHRA PRADESH,754,Sri Sathya Sai,5362,Gorantla
28,ANDHRA PRADESH,754,Sri Sathya Sai,5363,Somandepalle
28,ANDHRA PRADESH,754,Sri Sathya Sai,5364,Hindupur
28,ANDHRA PRADESH,754,Sri Sathya Sai,5365,Lepakshi
28,ANDHRA PRADESH,754,Sri Sathya Sai,5366,Chilamathur
28,ANDHRA PRADESH,755,Nandyal,5260,Nandikotkur
28,ANDHRA PRADESH,755,Nandyal,5261,Pagidyala
28,ANDHRA PRADESH,755,Nandyal,5262,Jupadu Bungalow
28,ANDHRA PRADESH,755,Nandyal,5263,Kothapalle
28,ANDHRA PRADESH,755,Nandyal,5265,Atmakur
28,ANDHRA PRADESH,755,Nandyal,5266,Pamulapadu
28,ANDHRA PRADESH,755,Nandyal,5267,Midthur
28,ANDHRA PRADESH,755,Nandyal,5279,Bethamcherla
28,ANDHRA PRADESH,755,Nandyal,5280,Panyam
28,ANDHRA PRADESH,755,Nandyal,5281,Gadivemula
28,ANDHRA PRADESH,755,Nandyal,5282,Velgode
28,ANDHRA PRADESH,755,Nandyal,5283,Bandi Atmakur
28,ANDHRA PRADESH,755,Nandyal,5284,Nandyal
28,ANDHRA PRADESH,755,Nandyal,5285,Mahanandi
28,ANDHRA PRADESH,755,Nandyal,5286,Sirvel
28,ANDHRA PRADESH,755,Nandyal,5287,Gospadu
28,ANDHRA PRADESH,755,Nandyal,5288,Banaganapalle
28,ANDHRA PRADESH,755,Nandyal,5289,Dhone
28,ANDHRA PRADESH,755,Nandyal,5294,Peapally
28,ANDHRA PRADESH,755,Nandyal,5295,Owk
28,ANDHRA PRADESH,755,Nandyal,5296,Koilkuntla
28,ANDHRA PRADESH,755,Nandyal,5297,Rudravaram
28,ANDHRA PRADESH,755,Nandyal,5298,Allagadda
28,ANDHRA PRADESH,755,Nandyal,5299,Dornipadu
28,ANDHRA PRADESH,755,Nandyal,5300,Sanjamala
28,ANDHRA PRADESH,755,Nandyal,5301,Kolimigundla
28,ANDHRA PRADESH,755,Nandyal,5302,Uyyalawada
28,ANDHRA PRADESH,755,Nandyal,5303,Chagalamarri
28,ANDHRA PRADESH,755,Nandyal,6538,Srisailam
29,KARNATAKA,524,BAGALKOTE,5443,Jamkhandi
29,KARNATAKA,524,BAGALKOTE,5444,Bilgi
29,KARNATAKA,524,BAGALKOTE,5445,Mudhol
29,KARNATAKA,524,BAGALKOTE,5446,Badami
29,KARNATAKA,524,BAGALKOTE,5447,Bagalkot
29,KARNATAKA,524,BAGALKOTE,5448,Hungund
24,GUJARAT,454,PANCH MAHALS,3887,Ghoghamba
24,GUJARAT,454,PANCH MAHALS,3888,Halol
24,GUJARAT,454,PANCH MAHALS,3889,Jambughoda
24,GUJARAT,455,PATAN,3744,Santalpur
24,GUJARAT,455,PATAN,3745,Radhanpur
24,GUJARAT,455,PATAN,3746,Sidhpur
24,GUJARAT,455,PATAN,3747,Patan
24,GUJARAT,455,PATAN,3748,Harij
24,GUJARAT,455,PATAN,3749,Sami
24,GUJARAT,455,PATAN,3750,Chanasma
24,GUJARAT,455,PATAN,6196,Saraswati
24,GUJARAT,455,PATAN,6197,Shankheshvar
24,GUJARAT,456,PORBANDAR,3822,Porbandar
24,GUJARAT,450,KHEDA,6025,Galteshwar
24,GUJARAT,450,KHEDA,6034,Vaso
24,GUJARAT,450,KHEDA,6531,Nadiad City
24,GUJARAT,451,MAHESANA,3751,Satlasana
24,GUJARAT,451,MAHESANA,3752,Kheralu
24,GUJARAT,451,MAHESANA,3753,Unjha
